POSTCODE;KELURAHAN;KECAMATAN;JENIS;KABUPATEN;PROVINSI;;
51129;Landungsari;Pekalongan Timur;Kota;Pekalongan;Jawa Tengah;;
51129;Noyontaan;Pekalongan Timur;Kota;Pekalongan;Jawa Tengah;;
51129;Sokorejo;Pekalongan Timur;Kota;Pekalongan;Jawa Tengah;;
51129;Sugihwaras;Pekalongan Timur;Kota;Pekalongan;Jawa Tengah;;
51132;Kradenan;Pekalongan Selatan;Kota;Pekalongan;Jawa Tengah;;
51133;Jenggot;Pekalongan Selatan;Kota;Pekalongan;Jawa Tengah;;
51134;Kertoharjo;Pekalongan Selatan;Kota;Pekalongan;Jawa Tengah;;
51135;Kuripan Kidul;Pekalongan Selatan;Kota;Pekalongan;Jawa Tengah;;
51136;Kuripan Lor;Pekalongan Selatan;Kota;Pekalongan;Jawa Tengah;;
51137;Blacanan;Siwalan;Kab.;Pekalongan;Jawa Tengah;;
51137;Blimbing Wuluh;Siwalan;Kab.;Pekalongan;Jawa Tengah;;
51137;Boyo Teluk;Siwalan;Kab.;Pekalongan;Jawa Tengah;;
51137;Depok;Siwalan;Kab.;Pekalongan;Jawa Tengah;;
51137;Mejasem;Siwalan;Kab.;Pekalongan;Jawa Tengah;;
51137;Pait;Siwalan;Kab.;Pekalongan;Jawa Tengah;;
51137;Rembun;Siwalan;Kab.;Pekalongan;Jawa Tengah;;
51137;Siwalan;Siwalan;Kab.;Pekalongan;Jawa Tengah;;
51137;Tengeng Wetan;Siwalan;Kab.;Pekalongan;Jawa Tengah;;
51137;Tengengkulon;Siwalan;Kab.;Pekalongan;Jawa Tengah;;
51137;Tunjungsari;Siwalan;Kab.;Pekalongan;Jawa Tengah;;
51137;Wonosari;Siwalan;Kab.;Pekalongan;Jawa Tengah;;
51137;Yosorejo;Pekalongan Selatan;Kota;Pekalongan;Jawa Tengah;;
51137;Yosorejo;Siwalan;Kab.;Pekalongan;Jawa Tengah;;
51138;Duwet;Pekalongan Selatan;Kota;Pekalongan;Jawa Tengah;;
51139;Banyurip Ageng;Pekalongan Selatan;Kota;Pekalongan;Jawa Tengah;;
51139;Banyurip Alit;Pekalongan Selatan;Kota;Pekalongan;Jawa Tengah;;
51139;Soko;Pekalongan Selatan;Kota;Pekalongan;Jawa Tengah;;
51141;Panjang Baru;Pekalongan Utara;Kota;Pekalongan;Jawa Tengah;;
51141;Panjang Wetan;Pekalongan Utara;Kota;Pekalongan;Jawa Tengah;;
51143;Bandengan;Pekalongan Utara;Kota;Pekalongan;Jawa Tengah;;
51144;Pabean;Pekalongan Utara;Kota;Pekalongan;Jawa Tengah;;
51145;Kraton Lor;Pekalongan Utara;Kota;Pekalongan;Jawa Tengah;;
51146;Dukuh;Pekalongan Utara;Kota;Pekalongan;Jawa Tengah;;
51147;Krapyak Kidul;Pekalongan Utara;Kota;Pekalongan;Jawa Tengah;;
51148;Degayu;Pekalongan Utara;Kota;Pekalongan;Jawa Tengah;;
51149;Kandangpanjang;Pekalongan Utara;Kota;Pekalongan;Jawa Tengah;;
51149;Krapyak Lor;Pekalongan Utara;Kota;Pekalongan;Jawa Tengah;;
51151;Curug;Tirto;Kab.;Pekalongan;Jawa Tengah;;
51151;Dadirejo;Tirto;Kab.;Pekalongan;Jawa Tengah;;
51151;Jeruksari;Tirto;Kab.;Pekalongan;Jawa Tengah;;
51151;Karangjompo;Tirto;Kab.;Pekalongan;Jawa Tengah;;
51151;Mulyorejo;Tirto;Kab.;Pekalongan;Jawa Tengah;;
51151;Ngalian;Tirto;Kab.;Pekalongan;Jawa Tengah;;
51151;Pacar;Tirto;Kab.;Pekalongan;Jawa Tengah;;
51151;Pandan Arum;Tirto;Kab.;Pekalongan;Jawa Tengah;;
51151;Pucung;Tirto;Kab.;Pekalongan;Jawa Tengah;;
51151;Samborejo;Tirto;Kab.;Pekalongan;Jawa Tengah;;
51151;Sidorejo;Tirto;Kab.;Pekalongan;Jawa Tengah;;
51151;Silirejo;Tirto;Kab.;Pekalongan;Jawa Tengah;;
51151;Tanjung;Tirto;Kab.;Pekalongan;Jawa Tengah;;
51151;Tegaldowo;Tirto;Kab.;Pekalongan;Jawa Tengah;;
51151;Tirto;Pekalongan Barat;Kota;Pekalongan;Jawa Tengah;;
51151;Wuled;Tirto;Kab.;Pekalongan;Jawa Tengah;;
51152;Bener;Wiradesa;Kab.;Pekalongan;Jawa Tengah;;
51152;Bondansari;Wiradesa;Kab.;Pekalongan;Jawa Tengah;;
51152;Delegtukang;Wiradesa;Kab.;Pekalongan;Jawa Tengah;;
51152;Gumawang;Wiradesa;Kab.;Pekalongan;Jawa Tengah;;
51152;Kadipaten;Wiradesa;Kab.;Pekalongan;Jawa Tengah;;
51152;Kampil;Wiradesa;Kab.;Pekalongan;Jawa Tengah;;
51152;Karangjati;Wiradesa;Kab.;Pekalongan;Jawa Tengah;;
51152;Kemplong;Wiradesa;Kab.;Pekalongan;Jawa Tengah;;
51152;Kepatihan;Wiradesa;Kab.;Pekalongan;Jawa Tengah;;
51152;Mayangan;Wiradesa;Kab.;Pekalongan;Jawa Tengah;;
51152;Pekuncen;Wiradesa;Kab.;Pekalongan;Jawa Tengah;;
51152;Petukangan;Wiradesa;Kab.;Pekalongan;Jawa Tengah;;
51152;Warukidul;Wiradesa;Kab.;Pekalongan;Jawa Tengah;;
51152;Warulor;Wiradesa;Kab.;Pekalongan;Jawa Tengah;;
51152;Wiradesa;Wiradesa;Kab.;Pekalongan;Jawa Tengah;;
51153;Api-Api;Wonokerto;Kab.;Pekalongan;Jawa Tengah;;
51153;Bebel;Wonokerto;Kab.;Pekalongan;Jawa Tengah;;
51153;Pecakaran;Wonokerto;Kab.;Pekalongan;Jawa Tengah;;
51153;Pesanggrahan;Wonokerto;Kab.;Pekalongan;Jawa Tengah;;
51153;Rowoyoso;Wonokerto;Kab.;Pekalongan;Jawa Tengah;;
51153;Semut;Wonokerto;Kab.;Pekalongan;Jawa Tengah;;
51153;Sijambe;Wonokerto;Kab.;Pekalongan;Jawa Tengah;;
51153;Tratebang;Wonokerto;Kab.;Pekalongan;Jawa Tengah;;
51153;Werdi;Wonokerto;Kab.;Pekalongan;Jawa Tengah;;
51153;Wonokerto Kulon;Wonokerto;Kab.;Pekalongan;Jawa Tengah;;
51153;Wonokerto Wetan;Wonokerto;Kab.;Pekalongan;Jawa Tengah;;
51155;Bulak Pelem;Sragi;Kab.;Pekalongan;Jawa Tengah;;
51155;Bulaksari;Sragi;Kab.;Pekalongan;Jawa Tengah;;
51155;Gebangkerep;Sragi;Kab.;Pekalongan;Jawa Tengah;;
51155;Kalijambe;Sragi;Kab.;Pekalongan;Jawa Tengah;;
51155;Kedungjaran;Sragi;Kab.;Pekalongan;Jawa Tengah;;
51155;Ketanon Ageng;Sragi;Kab.;Pekalongan;Jawa Tengah;;
51155;Klunjukan;Sragi;Kab.;Pekalongan;Jawa Tengah;;
51155;Krasakageng;Sragi;Kab.;Pekalongan;Jawa Tengah;;
51155;Mrican;Sragi;Kab.;Pekalongan;Jawa Tengah;;
51155;Purwodadi;Sragi;Kab.;Pekalongan;Jawa Tengah;;
51155;Purworejo;Sragi;Kab.;Pekalongan;Jawa Tengah;;
51155;Sijeruk;Sragi;Kab.;Pekalongan;Jawa Tengah;;
51155;Sragi;Sragi;Kab.;Pekalongan;Jawa Tengah;;
51155;Sumub Kidul;Sragi;Kab.;Pekalongan;Jawa Tengah;;
51155;Sumub Lor;Sragi;Kab.;Pekalongan;Jawa Tengah;;
51155;Tegal Suruh;Sragi;Kab.;Pekalongan;Jawa Tengah;;
51155;Tegalontar;Sragi;Kab.;Pekalongan;Jawa Tengah;;
51156;Babalan Kidul;Bojong;Kab.;Pekalongan;Jawa Tengah;;
51156;Babalanlor;Bojong;Kab.;Pekalongan;Jawa Tengah;;
51156;Bojong Minggir;Bojong;Kab.;Pekalongan;Jawa Tengah;;
51156;Bojong Wetan;Bojong;Kab.;Pekalongan;Jawa Tengah;;
51156;Bojonglor;Bojong;Kab.;Pekalongan;Jawa Tengah;;
51156;Bukur;Bojong;Kab.;Pekalongan;Jawa Tengah;;
51156;Duwet;Bojong;Kab.;Pekalongan;Jawa Tengah;;
51156;Jajar Wayang;Bojong;Kab.;Pekalongan;Jawa Tengah;;
51156;Kalipancur;Bojong;Kab.;Pekalongan;Jawa Tengah;;
51156;Karangsari;Bojong;Kab.;Pekalongan;Jawa Tengah;;
51156;Kemasan;Bojong;Kab.;Pekalongan;Jawa Tengah;;
51156;Ketitang Kidul;Bojong;Kab.;Pekalongan;Jawa Tengah;;
51156;Ketitanglor;Bojong;Kab.;Pekalongan;Jawa Tengah;;
51156;Legok Clile;Bojong;Kab.;Pekalongan;Jawa Tengah;;
51156;Menjangan;Bojong;Kab.;Pekalongan;Jawa Tengah;;
51156;Pantianom;Bojong;Kab.;Pekalongan;Jawa Tengah;;
51156;Randu Muktiwaren;Bojong;Kab.;Pekalongan;Jawa Tengah;;
51156;Rejosari;Bojong;Kab.;Pekalongan;Jawa Tengah;;
51156;Sembung Jambu;Bojong;Kab.;Pekalongan;Jawa Tengah;;
51156;Sumur Jomblangbogo;Bojong;Kab.;Pekalongan;Jawa Tengah;;
51156;Wangandowo;Bojong;Kab.;Pekalongan;Jawa Tengah;;
51156;Wiroditan;Bojong;Kab.;Pekalongan;Jawa Tengah;;
51161;Brengkolang;Kajen;Kab.;Pekalongan;Jawa Tengah;;
51161;Gandarum;Kajen;Kab.;Pekalongan;Jawa Tengah;;
51161;Gejlig;Kajen;Kab.;Pekalongan;Jawa Tengah;;
51161;Kajen;Kajen;Kab.;Pekalongan;Jawa Tengah;;
51161;Kajongan;Kajen;Kab.;Pekalongan;Jawa Tengah;;
51161;Kalijoyo;Kajen;Kab.;Pekalongan;Jawa Tengah;;
51161;Kebon Agung;Kajen;Kab.;Pekalongan;Jawa Tengah;;
51161;Kutorejo;Kajen;Kab.;Pekalongan;Jawa Tengah;;
51161;Kutorojo;Kajen;Kab.;Pekalongan;Jawa Tengah;;
51161;Linggoasri;Kajen;Kab.;Pekalongan;Jawa Tengah;;
51161;Nyamok;Kajen;Kab.;Pekalongan;Jawa Tengah;;
51161;Pekiringan Ageng;Kajen;Kab.;Pekalongan;Jawa Tengah;;
51161;Pekiringan Alit;Kajen;Kab.;Pekalongan;Jawa Tengah;;
51161;Pringsurat;Kajen;Kab.;Pekalongan;Jawa Tengah;;
51161;Rowolaku;Kajen;Kab.;Pekalongan;Jawa Tengah;;
51161;Sabarwangi;Kajen;Kab.;Pekalongan;Jawa Tengah;;
51161;Salit;Kajen;Kab.;Pekalongan;Jawa Tengah;;
51161;Sambiroto;Kajen;Kab.;Pekalongan;Jawa Tengah;;
51161;Sangkan Joyo;Kajen;Kab.;Pekalongan;Jawa Tengah;;
51161;Sinangoh Prendeng;Kajen;Kab.;Pekalongan;Jawa Tengah;;
51161;Sokoyoso;Kajen;Kab.;Pekalongan;Jawa Tengah;;
51161;Tambakroto;Kajen;Kab.;Pekalongan;Jawa Tengah;;
51161;Tanjung Kulon;Kajen;Kab.;Pekalongan;Jawa Tengah;;
51161;Tanjungsari;Kajen;Kab.;Pekalongan;Jawa Tengah;;
51161;Wonorejo;Kajen;Kab.;Pekalongan;Jawa Tengah;;
51162;Brondong;Kesesi;Kab.;Pekalongan;Jawa Tengah;;
51162;Jagung;Kesesi;Kab.;Pekalongan;Jawa Tengah;;
51162;Kaibahan;Kesesi;Kab.;Pekalongan;Jawa Tengah;;
51162;Kalimade;Kesesi;Kab.;Pekalongan;Jawa Tengah;;
51162;Karangrejo;Kesesi;Kab.;Pekalongan;Jawa Tengah;;
51162;Karyomukti;Kesesi;Kab.;Pekalongan;Jawa Tengah;;
51162;Kesesi;Kesesi;Kab.;Pekalongan;Jawa Tengah;;
51162;Krandon;Kesesi;Kab.;Pekalongan;Jawa Tengah;;
51162;Kwasen;Kesesi;Kab.;Pekalongan;Jawa Tengah;;
51162;Kwigaran;Kesesi;Kab.;Pekalongan;Jawa Tengah;;
51162;Langensari;Kesesi;Kab.;Pekalongan;Jawa Tengah;;
51162;Mulyorejo;Kesesi;Kab.;Pekalongan;Jawa Tengah;;
51162;Pantirejo;Kesesi;Kab.;Pekalongan;Jawa Tengah;;
51162;Podosari;Kesesi;Kab.;Pekalongan;Jawa Tengah;;
51162;Ponolawen;Kesesi;Kab.;Pekalongan;Jawa Tengah;;
51162;Sidomulyo;Kesesi;Kab.;Pekalongan;Jawa Tengah;;
51162;Sidosari;Kesesi;Kab.;Pekalongan;Jawa Tengah;;
51162;Srinahan;Kesesi;Kab.;Pekalongan;Jawa Tengah;;
51162;Sukorejo;Kesesi;Kab.;Pekalongan;Jawa Tengah;;
51162;Ujung Negoro;Kesesi;Kab.;Pekalongan;Jawa Tengah;;
51162;Watugajah;Kesesi;Kab.;Pekalongan;Jawa Tengah;;
51162;Watupayung;Kesesi;Kab.;Pekalongan;Jawa Tengah;;
51162;Windurojo;Kesesi;Kab.;Pekalongan;Jawa Tengah;;
51163;Bodas;Kandangserang;Kab.;Pekalongan;Jawa Tengah;;
51163;Bojongkoneng;Kandangserang;Kab.;Pekalongan;Jawa Tengah;;
51163;Bubak;Kandangserang;Kab.;Pekalongan;Jawa Tengah;;
51163;Garungwiyoro;Kandangserang;Kab.;Pekalongan;Jawa Tengah;;
51163;Gembong;Kandangserang;Kab.;Pekalongan;Jawa Tengah;;
51163;Kandangserang;Kandangserang;Kab.;Pekalongan;Jawa Tengah;;
51163;Karanggondang;Kandangserang;Kab.;Pekalongan;Jawa Tengah;;
51163;Klesem;Kandangserang;Kab.;Pekalongan;Jawa Tengah;;
51163;Lambur;Kandangserang;Kab.;Pekalongan;Jawa Tengah;;
51163;Luragung;Kandangserang;Kab.;Pekalongan;Jawa Tengah;;
51163;Sukoharjo;Kandangserang;Kab.;Pekalongan;Jawa Tengah;;
51163;Tajur;Kandangserang;Kab.;Pekalongan;Jawa Tengah;;
51163;Trajumas;Kandangserang;Kab.;Pekalongan;Jawa Tengah;;
51163;Wangkelang;Kandangserang;Kab.;Pekalongan;Jawa Tengah;;
51164;Bedagung;Paninggaran;Kab.;Pekalongan;Jawa Tengah;;
51164;Botosari;Paninggaran;Kab.;Pekalongan;Jawa Tengah;;
51164;Domiyang;Paninggaran;Kab.;Pekalongan;Jawa Tengah;;
51164;Kaliboja;Paninggaran;Kab.;Pekalongan;Jawa Tengah;;
51164;Kaliombo;Paninggaran;Kab.;Pekalongan;Jawa Tengah;;
51164;Krandegan;Paninggaran;Kab.;Pekalongan;Jawa Tengah;;
51164;Lambanggelun;Paninggaran;Kab.;Pekalongan;Jawa Tengah;;
51164;Lomeneng;Paninggaran;Kab.;Pekalongan;Jawa Tengah;;
51164;Notogiwang;Paninggaran;Kab.;Pekalongan;Jawa Tengah;;
51164;Paninggaran;Paninggaran;Kab.;Pekalongan;Jawa Tengah;;
51164;Sawangan;Paninggaran;Kab.;Pekalongan;Jawa Tengah;;
51164;Tanggeran;Paninggaran;Kab.;Pekalongan;Jawa Tengah;;
51164;Tenogo;Paninggaran;Kab.;Pekalongan;Jawa Tengah;;
51164;Werdi;Paninggaran;Kab.;Pekalongan;Jawa Tengah;;
51164;Winduaji;Paninggaran;Kab.;Pekalongan;Jawa Tengah;;
51171;Bligo;Buaran;Kab.;Pekalongan;Jawa Tengah;;
51171;Buaran;Pekalongan Selatan;Kota;Pekalongan;Jawa Tengah;;
51171;Coprayan;Buaran;Kab.;Pekalongan;Jawa Tengah;;
51171;Kertijayan;Buaran;Kab.;Pekalongan;Jawa Tengah;;
51171;Pakumbulan;Buaran;Kab.;Pekalongan;Jawa Tengah;;
51171;Paweden;Buaran;Kab.;Pekalongan;Jawa Tengah;;
51171;Sapugarut;Buaran;Kab.;Pekalongan;Jawa Tengah;;
51171;Simbang Kulon;Buaran;Kab.;Pekalongan;Jawa Tengah;;
51171;Simbang Wetan;Buaran;Kab.;Pekalongan;Jawa Tengah;;
51171;Watusalam;Buaran;Kab.;Pekalongan;Jawa Tengah;;
51171;Wonoyoso;Buaran;Kab.;Pekalongan;Jawa Tengah;;
51173;Ambokembang;Kedungwuni;Kab.;Pekalongan;Jawa Tengah;;
51173;Bugangan/Bungangan;Kedungwuni;Kab.;Pekalongan;Jawa Tengah;;
51173;Karangdowo;Kedungwuni;Kab.;Pekalongan;Jawa Tengah;;
51173;Kedung Patangewu;Kedungwuni;Kab.;Pekalongan;Jawa Tengah;;
51173;Kedungwuni Barat;Kedungwuni;Kab.;Pekalongan;Jawa Tengah;;
51173;Kedungwuni Timur;Kedungwuni;Kab.;Pekalongan;Jawa Tengah;;
51173;Kwayangan;Kedungwuni;Kab.;Pekalongan;Jawa Tengah;;
51173;Langkap;Kedungwuni;Kab.;Pekalongan;Jawa Tengah;;
51173;Pajomblangan;Kedungwuni;Kab.;Pekalongan;Jawa Tengah;;
51173;Pakisputih;Kedungwuni;Kab.;Pekalongan;Jawa Tengah;;
51173;Pekajangan;Kedungwuni;Kab.;Pekalongan;Jawa Tengah;;
51173;Podo;Kedungwuni;Kab.;Pekalongan;Jawa Tengah;;
51173;Proto;Kedungwuni;Kab.;Pekalongan;Jawa Tengah;;
51173;Rengas;Kedungwuni;Kab.;Pekalongan;Jawa Tengah;;
51173;Rowocacing;Kedungwuni;Kab.;Pekalongan;Jawa Tengah;;
51173;Salakbrojo;Kedungwuni;Kab.;Pekalongan;Jawa Tengah;;
51173;Tangkil Kulon;Kedungwuni;Kab.;Pekalongan;Jawa Tengah;;
51173;Tangkil Tengah;Kedungwuni;Kab.;Pekalongan;Jawa Tengah;;
51173;Tosaran;Kedungwuni;Kab.;Pekalongan;Jawa Tengah;;
51174;Jrebeng Kembang;Karangdadap;Kab.;Pekalongan;Jawa Tengah;;
51174;Kaligawe;Karangdadap;Kab.;Pekalongan;Jawa Tengah;;
51174;Kalilembu;Karangdadap;Kab.;Pekalongan;Jawa Tengah;;
51174;Karangdadap;Karangdadap;Kab.;Pekalongan;Jawa Tengah;;
51174;Kebonrowo Pucang;Karangdadap;Kab.;Pekalongan;Jawa Tengah;;
51174;Kebonsari;Karangdadap;Kab.;Pekalongan;Jawa Tengah;;
51174;Kedung Kebo;Karangdadap;Kab.;Pekalongan;Jawa Tengah;;
51174;Logandeng;Karangdadap;Kab.;Pekalongan;Jawa Tengah;;
51174;Pagumengan Mas;Karangdadap;Kab.;Pekalongan;Jawa Tengah;;
51174;Pangkah;Karangdadap;Kab.;Pekalongan;Jawa Tengah;;
51174;Pegandon;Karangdadap;Kab.;Pekalongan;Jawa Tengah;;
51181;Galang Pengampon Gede;Wonopringgo;Kab.;Pekalongan;Jawa Tengah;;
51181;Getas;Wonopringgo;Kab.;Pekalongan;Jawa Tengah;;
51181;Gondang;Wonopringgo;Kab.;Pekalongan;Jawa Tengah;;
51181;Jetak Kidul;Wonopringgo;Kab.;Pekalongan;Jawa Tengah;;
51181;Jetak Lengkong;Wonopringgo;Kab.;Pekalongan;Jawa Tengah;;
51181;Kwagean;Wonopringgo;Kab.;Pekalongan;Jawa Tengah;;
51181;Legok Gunung;Wonopringgo;Kab.;Pekalongan;Jawa Tengah;;
51181;Pegaden Tengah;Wonopringgo;Kab.;Pekalongan;Jawa Tengah;;
51181;Rowokembu;Wonopringgo;Kab.;Pekalongan;Jawa Tengah;;
51181;Sampih;Wonopringgo;Kab.;Pekalongan;Jawa Tengah;;
51181;Sastrodirjan;Wonopringgo;Kab.;Pekalongan;Jawa Tengah;;
51181;Surabayan;Wonopringgo;Kab.;Pekalongan;Jawa Tengah;;
51181;Wonopringgo;Wonopringgo;Kab.;Pekalongan;Jawa Tengah;;
51181;Wonorejo;Wonopringgo;Kab.;Pekalongan;Jawa Tengah;;
51182;Banjarejo;Karanganyar;Kab.;Pekalongan;Jawa Tengah;;
51182;Gutomo;Karanganyar;Kab.;Pekalongan;Jawa Tengah;;
51182;Karang Gondang;Karanganyar;Kab.;Pekalongan;Jawa Tengah;;
51182;Karanganyar;Tirto;Kab.;Pekalongan;Jawa Tengah;;
51182;Karangsari;Karanganyar;Kab.;Pekalongan;Jawa Tengah;;
51182;Kayugeritan;Karanganyar;Kab.;Pekalongan;Jawa Tengah;;
51182;Kulu;Karanganyar;Kab.;Pekalongan;Jawa Tengah;;
51182;Kutosari;Karanganyar;Kab.;Pekalongan;Jawa Tengah;;
51182;Legok Kalong;Karanganyar;Kab.;Pekalongan;Jawa Tengah;;
51182;Limbangan;Karanganyar;Kab.;Pekalongan;Jawa Tengah;;
51182;Lolong;Karanganyar;Kab.;Pekalongan;Jawa Tengah;;
51182;Pedawang;Karanganyar;Kab.;Pekalongan;Jawa Tengah;;
51182;Pododadi;Karanganyar;Kab.;Pekalongan;Jawa Tengah;;
51182;Sidomukti;Karanganyar;Kab.;Pekalongan;Jawa Tengah;;
51182;Sukosari;Karanganyar;Kab.;Pekalongan;Jawa Tengah;;
51182;Wonosari;Karanganyar;Kab.;Pekalongan;Jawa Tengah;;
51183;Bantar Kulon;Lebakbarang;Kab.;Pekalongan;Jawa Tengah;;
51183;Depok;Lebakbarang;Kab.;Pekalongan;Jawa Tengah;;
51183;Kapundutan;Lebakbarang;Kab.;Pekalongan;Jawa Tengah;;
51183;Kutorembet;Lebakbarang;Kab.;Pekalongan;Jawa Tengah;;
51183;Lebakbarang;Lebakbarang;Kab.;Pekalongan;Jawa Tengah;;
51183;Mendolo;Lebakbarang;Kab.;Pekalongan;Jawa Tengah;;
51183;Pamutuh;Lebakbarang;Kab.;Pekalongan;Jawa Tengah;;
51183;Sidomulyo;Lebakbarang;Kab.;Pekalongan;Jawa Tengah;;
51183;Tembelang Gunung;Lebakbarang;Kab.;Pekalongan;Jawa Tengah;;
51183;Timbangsari;Lebakbarang;Kab.;Pekalongan;Jawa Tengah;;
51183;Wonosido;Lebakbarang;Kab.;Pekalongan;Jawa Tengah;;
51191;Bligorejo;Doro;Kab.;Pekalongan;Jawa Tengah;;
51191;Doro;Doro;Kab.;Pekalongan;Jawa Tengah;;
51191;Dororejo;Doro;Kab.;Pekalongan;Jawa Tengah;;
51191;Harjosari;Doro;Kab.;Pekalongan;Jawa Tengah;;
51191;Kalimojosari;Doro;Kab.;Pekalongan;Jawa Tengah;;
51191;Kutosari;Doro;Kab.;Pekalongan;Jawa Tengah;;
51191;Larikan;Doro;Kab.;Pekalongan;Jawa Tengah;;
51191;Lemah Abang;Doro;Kab.;Pekalongan;Jawa Tengah;;
51191;Pungangan;Doro;Kab.;Pekalongan;Jawa Tengah;;
51191;Randusari;Doro;Kab.;Pekalongan;Jawa Tengah;;
51191;Rogoselo;Doro;Kab.;Pekalongan;Jawa Tengah;;
51191;Sawangan;Doro;Kab.;Pekalongan;Jawa Tengah;;
51191;Sidoharjo;Doro;Kab.;Pekalongan;Jawa Tengah;;
51191;Wringin Agung;Doro;Kab.;Pekalongan;Jawa Tengah;;
51192;Banjarsari;Talun;Kab.;Pekalongan;Jawa Tengah;;
51192;Batursari;Talun;Kab.;Pekalongan;Jawa Tengah;;
51192;Donowangun;Talun;Kab.;Pekalongan;Jawa Tengah;;
51192;Jolotigo;Talun;Kab.;Pekalongan;Jawa Tengah;;
51192;Kalirejo;Talun;Kab.;Pekalongan;Jawa Tengah;;
51192;Karangasem;Talun;Kab.;Pekalongan;Jawa Tengah;;
51192;Krompeng;Talun;Kab.;Pekalongan;Jawa Tengah;;
51192;Mesoyi;Talun;Kab.;Pekalongan;Jawa Tengah;;
51192;Sengare;Talun;Kab.;Pekalongan;Jawa Tengah;;
51192;Talun;Talun;Kab.;Pekalongan;Jawa Tengah;;
51193;Curugmuncar;Petungkriono/Petungkriyono;Kab.;Pekalongan;Jawa Tengah;;
51193;Gumelem;Petungkriono/Petungkriyono;Kab.;Pekalongan;Jawa Tengah;;
51193;Kasimpar;Petungkriono/Petungkriyono;Kab.;Pekalongan;Jawa Tengah;;
51193;Kayupuring;Petungkriono/Petungkriyono;Kab.;Pekalongan;Jawa Tengah;;
51193;Simego;Petungkriono/Petungkriyono;Kab.;Pekalongan;Jawa Tengah;;
51193;Songgodadi;Petungkriono/Petungkriyono;Kab.;Pekalongan;Jawa Tengah;;
51193;Tlogohendro;Petungkriono/Petungkriyono;Kab.;Pekalongan;Jawa Tengah;;
51193;Tlogopakis;Petungkriono/Petungkriyono;Kab.;Pekalongan;Jawa Tengah;;
51193;Yosorejo;Petungkriono/Petungkriyono;Kab.;Pekalongan;Jawa Tengah;;
28111;Suka Ramai;Pekanbaru Kota;Kota;Pekanbaru;Riau;;
28111;Suma Hilang;Pekanbaru Kota;Kota;Pekanbaru;Riau;;
28112;Kota Tinggi;Pekanbaru Kota;Kota;Pekanbaru;Riau;;
28114;Kota Baru;Pekanbaru Kota;Kota;Pekanbaru;Riau;;
28115;Tanah Datar;Pekanbaru Kota;Kota;Pekanbaru;Riau;;
28116;Simpang Empat;Pekanbaru Kota;Kota;Pekanbaru;Riau;;
28121;Sukajadi;Sukajadi;Kota;Pekanbaru;Riau;;
28122;Harjosari;Sukajadi;Kota;Pekanbaru;Riau;;
28123;Kedungsari;Sukajadi;Kota;Pekanbaru;Riau;;
28124;Kampung Melayu;Sukajadi;Kota;Pekanbaru;Riau;;
28125;Maharatu;Marpoyan Damai;Kota;Pekanbaru;Riau;;
28125;Sidomulyo Timur;Marpoyan Damai;Kota;Pekanbaru;Riau;;
28125;Wonorejo;Marpoyan Damai;Kota;Pekanbaru;Riau;;
28126;Jadirejo;Sukajadi;Kota;Pekanbaru;Riau;;
28127;Pulau Karam;Sukajadi;Kota;Pekanbaru;Riau;;
28128;Kampung Tengah;Sukajadi;Kota;Pekanbaru;Riau;;
28131;Cinta Raja;Sail;Kota;Pekanbaru;Riau;;
28131;Suka Maju;Sail;Kota;Pekanbaru;Riau;;
28131;Suka Mulia (Sukamulya);Sail;Kota;Pekanbaru;Riau;;
28141;Rintis;Lima Puluh;Kota;Pekanbaru;Riau;;
28142;Sekip;Lima Puluh;Kota;Pekanbaru;Riau;;
28143;Tanjung Rhu;Lima Puluh;Kota;Pekanbaru;Riau;;
28144;Pesisir;Lima Puluh;Kota;Pekanbaru;Riau;;
28151;Sago;Senapelan;Kota;Pekanbaru;Riau;;
28152;Kampung Dalam;Senapelan;Kota;Pekanbaru;Riau;;
28153;Kampung Bandar;Senapelan;Kota;Pekanbaru;Riau;;
28154;Kampung Baru;Senapelan;Kota;Pekanbaru;Riau;;
28155;Padang Terubuk;Senapelan;Kota;Pekanbaru;Riau;;
28156;Padang Bulan;Senapelan;Kota;Pekanbaru;Riau;;
28261;Limbungan;Rumbai Pesisir;Kota;Pekanbaru;Riau;;
28261;Limbungan Baru;Rumbai Pesisir;Kota;Pekanbaru;Riau;;
28261;Sri Meranti;Rumbai;Kota;Pekanbaru;Riau;;
28262;Lembah Sari;Rumbai Pesisir;Kota;Pekanbaru;Riau;;
28263;Lembah Damai;Rumbai Pesisir;Kota;Pekanbaru;Riau;;
28264;Palas;Rumbai;Kota;Pekanbaru;Riau;;
28264;Rumbai Bukit;Rumbai;Kota;Pekanbaru;Riau;;
28265;Umban Sari;Rumbai;Kota;Pekanbaru;Riau;;
28266;Meranti Pandak;Rumbai Pesisir;Kota;Pekanbaru;Riau;;
28267;Muara Fajar;Rumbai;Kota;Pekanbaru;Riau;;
28281;Rejosari;Tenayan Raya;Kota;Pekanbaru;Riau;;
28281;Tangkerang Labuai;Bukit Raya;Kota;Pekanbaru;Riau;;
28282;Tangkerang Barat;Marpoyan Damai;Kota;Pekanbaru;Riau;;
28282;Tangkerang Tengah;Marpoyan Damai;Kota;Pekanbaru;Riau;;
28284;Simpang Tiga;Bukit Raya;Kota;Pekanbaru;Riau;;
28285;Sail;Tenayan Raya;Kota;Pekanbaru;Riau;;
